Environment,DatabaseName,TableName,TableKind,ColumnCount,PrimaryIndex,SecondaryIndexCols,HasForeignKey,TableComment,Creator
prod,PRD_EDW_ADS_MDE_WRK,CAR_PROD_WRK1_V,View,5,"",,false,"",ajamr
prod,PRD_EDW_ADS_MDE_WRK,CAR_RCHRGS_ALERT_DAILY,View,7,"",,false,"",harow001
prod,PRD_EDW_ADS_MDE_WRK,CAR_RCHRGS_ALERT_MTHLY,View,7,"",,false,"",swartsth
prod,PRD_EDW_ADS_MDE_WRK,CAR_RCHRGS_DAILY,View,11,"",,false,"",harow001
prod,PRD_EDW_ADS_MDE_WRK,CAR_RCHRGS_MTHLY,View,37,"",,false,"",ajamr
prod,PRD_EDW_ADS_MDE_WRK,CAR_ROAMING_USAGE,View,12,"",,false,"",ajamr
prod,PRD_EDW_ADS_MDE_WRK,CAR_ROAMING_USAGE_ALERT_MTHLY,View,7,"",,false,"",ABADERM
prod,PRD_EDW_ADS_MDE_WRK,CAR_ROAMING_USAGE_MTHLY,View,182,"",,false,"",ABADERM
prod,PRD_EDW_ADS_MDE_WRK,CAR_ROAMING_USAGE_RANK,View,52,"",,false,"",ABADERM
prod,PRD_EDW_ADS_MDE_WRK,CAR_ROLLG_USE_AGGR_DAILY,Table,96,"",Subs_Id,false,"",swartsth
prod,PRD_EDW_ADS_MDE_WRK,CAR_ROLLG_USE_AGGR_DAILY_20230514,Table,96,"",Subs_Id,false,"",ABADERM
prod,PRD_EDW_ADS_MDE_WRK,CAR_ROLLING_ALERT_BASE,View,7,"",,false,"",swartsth
prod,PRD_EDW_ADS_MDE_WRK,CAR_ROLLING_ALERT_BUNDL_PURCH,View,7,"",,false,"",swartsth
prod,PRD_EDW_ADS_MDE_WRK,CAR_ROLLING_ALERT_EOD_BAL,View,7,"",,false,"",raoa01
prod,PRD_EDW_ADS_MDE_WRK,CAR_ROLLING_ALERT_EOD_BAL_20200219_INC000016624544,View,7,"",,false,"",raoa01
prod,PRD_EDW_ADS_MDE_WRK,CAR_ROLLING_ALERT_EOD_BAL_INC000012758590,View,7,"",,false,"",TOUSEEFM
prod,PRD_EDW_ADS_MDE_WRK,CAR_ROLLING_ALERT_EOD_BAL_INC000015407797_20191112,View,7,"",,false,"",raoa01
prod,PRD_EDW_ADS_MDE_WRK,CAR_ROLLING_ALERT_EOD_BAL_INC000016062423_20200107,View,7,"",,false,"",raoa01
prod,PRD_EDW_ADS_MDE_WRK,CAR_ROLLING_ALERT_RCHRG,View,7,"",,false,"",swartsth
prod,PRD_EDW_ADS_MDE_WRK,CAR_ROLLING_ALERT_USAGE,View,7,"",,false,"",swartsth
prod,PRD_EDW_ADS_MDE_WRK,CAR_ROLLING_ALERT_USAGE_INC000014891940_20191008,View,7,"",,false,"",ABADERM
prod,PRD_EDW_ADS_MDE_WRK,CAR_ROLLING_BASE,View,22,"",,false,"",ajamr
prod,PRD_EDW_ADS_MDE_WRK,CAR_ROLLING_BUNDL_PURCH,View,136,"",,false,"",ABADERM
prod,PRD_EDW_ADS_MDE_WRK,CAR_ROLLING_EOD_BAL,View,23,"",,false,"",DBC
prod,PRD_EDW_ADS_MDE_WRK,CAR_ROLLING_EOD_SPEND,View,9,"",,false,"",ajamr
prod,PRD_EDW_ADS_MDE_WRK,CAR_ROLLING_RCHRG,View,213,"",,false,"",DBC
prod,PRD_EDW_ADS_MDE_WRK,CAR_ROLLING_RCHRG_TMPV,View,86,"",,false,"",DBC
prod,PRD_EDW_ADS_MDE_WRK,CAR_ROLLING_USAGE,View,917,"",,false,"",ABADERM
prod,PRD_EDW_ADS_MDE_WRK,CAR_SUBS_ALERT_DAILY,View,7,"",,false,"",swartsth
prod,PRD_EDW_ADS_MDE_WRK,CAR_SUBS_DAILY,View,68,"",,false,"",ABI_PRD
prod,PRD_EDW_ADS_MDE_WRK,CAR_SUBS_DAILY_HST,Table,69,NUPI: Subs_Id,,false,"",swartsth
prod,PRD_EDW_ADS_MDE_WRK,CAR_SUBS_DISCONNECT,View,70,"",,false,"",ABADERM
prod,PRD_EDW_ADS_MDE_WRK,CAR_SUBS_DISC_ALERT_DAILY,View,7,"",,false,"",DBC
prod,PRD_EDW_ADS_MDE_WRK,CAR_SUBS_DISC_DISTNCT,View,70,"",,false,"",ABADERM
prod,PRD_EDW_ADS_MDE_WRK,CAR_SUBS_PREPD_DAILY_V,View,15,"",,false,"",ABI_PRD
prod,PRD_EDW_ADS_MDE_WRK,CAR_SUBS_USAGE_V,View,276,"",,false,"",ABADERM
prod,PRD_EDW_ADS_MDE_WRK,CAR_USAGE_ALERT_MTHLY,View,7,"",,false,"",swartsth
prod,PRD_EDW_ADS_MDE_WRK,CAR_USAGE_ALERT_MTHLY_20190123_INC000012321213,View,7,"",,false,"",ABI_PRD
prod,PRD_EDW_ADS_MDE_WRK,CAR_USAGE_MTHLY,View,262,"",,false,"",ajamr
prod,PRD_EDW_ADS_MDE_WRK,EDR_AUM_TMP_V,View,11,"",,false,"",DBC
prod,PRD_EDW_ADS_MDE_WRK,JOB_RUN_DT_PARAM,Table,7,NUPI: Job_Name,,false,"",ABADERM
prod,PRD_EDW_ADS_MDE_WRK,JOB_RUN_DT_PARAM_AUM_V,View,7,"",,false,"",ABADERM
prod,PRD_EDW_ADS_MDE_WRK,MDE_SUBS_OFFG_FILTER,Table,1,UPI: Filter_Cd,,false,"",ABADERM
prod,PRD_EDW_ADS_MDE_WRK,MDE_SUBS_PROD_FILTER,Table,1,UPI: Filter_Cd,,false,"",ABADERM
prod,PRD_EDW_ADS_MDE_WRK,NBA_ACCT_CUSTM_CAR_V,View,101,"",,false,"",ajamr
prod,PRD_EDW_ADS_MDE_WRK,NBA_SUBS_COP_CNTRL,Table,17,NUPI: Data_Recency_Dt,,false,"",DBC
prod,PRD_EDW_ADS_MDE_WRK,NBA_SUBS_CUSTM_CAR_V,View,170,"",,false,"",ajamr
prod,PRD_EDW_ADS_MDE_WRK,NBA_SUBS_CUSTM_CAR_V_20200227,View,170,"",,false,"",DAVIDSR
prod,PRD_EDW_ADS_MDE_WRK,NBA_SUBS_MODEL_CAR_V,View,82,"",,false,"",ABADERM
prod,PRD_EDW_ADS_MDE_WRK,OUTBD_ACCT_CUSTM_CAR_V,View,101,"",,false,"",ABI_PRD
prod,PRD_EDW_ADS_MDE_WRK,OUTBD_SUBS_CUSTM_CAR_V,View,120,"",,false,"",ajamr
prod,PRD_EDW_ADS_MDE_WRK,OUTBD_SUBS_MODEL_CAR_V,View,82,"",,false,"",ABADERM
prod,PRD_EDW_ADS_MDE_WRK,PRODUCTS_TMP,Table,3,NUPI: Prod_Cd,,false,"",DBC
prod,PRD_EDW_ADS_MDE_WRK,SUBS_CONN_PRIMY_MSISDN_EMA,View,7,"",,false,"",kario001
prod,PRD_EDW_ADS_MDE_WRK,SUBS_DAILY,View,97,"",,false,"",harow001
prod,PRD_EDW_ADS_MDE_WRK,SUBS_DISC_PRIMY_MSISDN_EMA,View,8,"",,false,"",DBC
prod,PRD_EDW_ADS_MDE_WRK,SUBS_LTST_RCHRG_DTLS,Table,7,NUPI: Subs_Id,,false,"",hattinghd
prod,PRD_EDW_ADS_MDE_WRK,SUBS_PROD_MTHLY,Table,14,NUPI: Subs_Id,,false,"",hattinghd
prod,PRD_EDW_ADS_MDE_WRK,SUBS_PROD_MTHLY_V,View,14,"",,false,"",DBC
prod,PRD_EDW_ADS_MDE_WRK,Subs_Prod_Daily_V,View,15,"",,false,"",ajamr
prod,PRD_EDW_ADS_TMP,ADOBE_SUBS_PROFILE_DISC,Table,2,NUPI: Msisdn,,false,"",JULIESK
prod,PRD_EDW_ADS_TMP,ADOBE_SUBS_PROFILE_HIST,Table,95,NUPI: Msisdn,,false,"",ABADERM
prod,PRD_EDW_ADS_TMP,ADOBE_SUBS_PROFILE_TMP,Table,95,NUPI: Msisdn,,false,"",ABADERM
prod,PRD_EDW_ADS_TMP,ADOBE_SUBS_PROFILE_TMP2,Table,95,NUPI: Msisdn,,false,"",ABADERM
prod,PRD_EDW_ADS_TMP,SUBS_ACCS_METH_PRIMY_TMP,Table,5,NUPI: accs_meth_id,,false,"",hattinghd
prod,PRD_EDW_ADS_TMP,SUBS_ACCS_METH_STAT_TMP,Table,5,NUPI: accs_meth_id,,false,"",ajamr
prod,PRD_EDW_ADS_TMP,SUBS_ACCS_METH_TMP,Table,6,NUPI: accs_meth_id,,false,"",hattinghd
prod,PRD_EDW_ADS_TMP,SUBS_DAILY_ASR_tmp,Table,5,NUPI: SUBS_ID,,false,"",hattinghd
prod,PRD_EDW_ADS_TMP,SUBS_DAILY_DATA_CNTR_tmp,Table,1,NUPI: SUBS_ID,,false,"",hattinghd
prod,PRD_EDW_ADS_TMP,SUBS_DAILY_M_tmp,Table,2,NUPI: SUBS_ID,,false,"",hattinghd
prod,PRD_EDW_ADS_TMP,SUBS_DAILY_NSR_tmp,Table,5,NUPI: SUBS_ID,,false,"",hattinghd
prod,PRD_EDW_ADS_TMP,SUBS_DAILY_OPD_tmp,Table,6,NUPI: OFFG_ID,,false,"",ABADERM
prod,PRD_EDW_ADS_TMP,SUBS_DAILY_PIO_tmp,Table,4,NUPI: SUBS_ID,,false,"",hattinghd
prod,PRD_EDW_ADS_TMP,SUBS_DAILY_SACC_tmp,Table,2,NUPI: SUBS_ID,,false,"",hattinghd
prod,PRD_EDW_ADS_TMP,SUBS_DAILY_SLA_tmp,Table,3,NUPI: SUBS_ID,,false,"",hattinghd
prod,PRD_EDW_ADS_TMP,SUBS_DAILY_SPPO_tmp,Table,6,NUPI: SUBS_ID,,false,"",hattinghd
prod,PRD_EDW_ADS_TMP,SUBS_DAILY_STLCK_tmp,Table,2,NUPI: SUBS_ID,,false,"",hattinghd
prod,PRD_EDW_ADS_TMP,SUBS_DAILY_SUBS_VLIVE_tmp,Table,1,NUPI: SUBS_ID,,false,"",hattinghd
prod,PRD_EDW_ADS_TMP,SUBS_DAILY_SUD_tmp,Table,3,NUPI: SUBS_ID,,false,"",hattinghd
prod,PRD_EDW_ADS_TMP,SUBS_DISC_PORTOUT_TMP2,Table,8,NUPI: subs_id,,false,"",hattinghd
prod,PRD_EDW_ADS_TMP,SUBS_DISC_PORTOUT_TMP3,Table,8,NUPI: subs_id,,false,"",hattinghd
prod,PRD_EDW_ADS_TMP,SUBS_DTL_SS_MTHLY_tmp,Table,51,NUPI: SUBS_ID,,false,"",hattinghd
prod,PRD_EDW_ADS_TMP,SUBS_DVC_DMUD_LST_TMP2,Table,8,NUPI: dvc_inst_id,,false,"",hattinghd
prod,PRD_EDW_ADS_TMP,SUBS_DVC_DMUD_LST_tmp2_1,Table,9,NUPI: subs_id,,false,"",hattinghd
prod,PRD_EDW_ADS_TMP,SUBS_DVC_DMUD_LST_tmp2_2,Table,9,NUPI: subs_id,,false,"",hattinghd
prod,PRD_EDW_ADS_TMP,SUBS_DVC_DTL_TMP,Table,81,NUPI: subs_id,,false,"",hattinghd
prod,PRD_EDW_ADS_TMP,SUBS_DVC_DTL_tmp2,Table,3,NUPI: subs_id,,false,"",hattinghd
prod,PRD_EDW_ADS_TMP,SUBS_DVC_DTL_tmp3,Table,10,NUPI: subs_id,,false,"",hattinghd
prod,PRD_EDW_ADS_TMP,SUBS_DVC_DTL_tmp4,Table,10,NUPI: subs_id,,false,"",hattinghd
prod,PRD_EDW_ADS_TMP,SUBS_USAGE_SS_MTHLY_tmp2,Table,29,NUPI: SERVED_SUBS_ID,,false,"",hattinghd
prod,PRD_EDW_ADS_VIEWS,ADS_SUBS_SS_MTHLY,View,208,"",,false,"",ABADERM
prod,PRD_EDW_ADS_VIEWS,SUBS_DAILY,View,90,"",,false,"",ABADERM
prod,PRD_EDW_ADS_WRK,ADOBE_SUBS_PROFILE_DISC_V,View,2,"",,false,"",JULIESK
prod,PRD_EDW_ADS_WRK,ADOBE_SUBS_PROFILE_TMP_V,View,95,"",,false,"",ABADERM
prod,PRD_EDW_ADS_WRK,ADOBE_SUBS_PROFILE_V,View,95,"",,false,"",ABADERM
prod,PRD_EDW_ADS_WRK,SUBS_DTL_SS_MTHLY_HST,Table,51,NUPI: SUBS_ID,,false,"",hattinghd
prod,PRD_EDW_AL_DSL,AVG_PREPAID_SPEND,Table,3,NUPI: MSISDN_E164,,false,"",harow001
prod,PRD_EDW_AL_DSL,CLV,Table,12,NUPI: SUBSCRIBER_ID,,false,"",harow001
prod,PRD_EDW_AL_DSL,CS_DAILY_TAC_USAGE,Table,5,NUPI: TAC,,false,"",harow001
prod,PRD_EDW_AL_DSL,CS_DAILY_USAGE,Table,14,NUPI: MSISDN,,false,"",ODENDALR
prod,PRD_EDW_AL_DSL,CS_MONTHLY_USAGE,Table,4,NUPI: MSISDN,,false,"",harow001
prod,PRD_EDW_AL_DSL,CV_CHARGES,Table,12,NUPI: SERVICE_OFFER,,false,"",ODENDALR
prod,PRD_EDW_AL_DSL,CV_OFFER,Table,3,NUPI: OFFER,,false,"",ODENDALR
prod,PRD_EDW_AL_DSL,CV_OPERATOR,Table,2,NUPI: OPERATOR_ID,,false,"",ODENDALR
prod,PRD_EDW_AL_DSL,CV_REVENUE_EXTRACT,View,28,"",,false,"",ODENDALR
prod,PRD_EDW_AL_DSL,CV_SRVC_TYPE,Table,3,NUPI: SERVICE_TYPE_ID,,false,"",ODENDALR
prod,PRD_EDW_AL_DSL,CV_SUBS_ACTVY,Table,5,NUPI: BILLING_MONTH,,false,"",ODENDALR
prod,PRD_EDW_AL_DSL,CV_SUBS_DATA_SET,Table,19,NUPI: OFFER,,false,"",ODENDALR
prod,PRD_EDW_AL_DSL,CV_TIMEDAY,Table,6,NUPI: TIME_DAY_ID,,false,"",ODENDALR
prod,PRD_EDW_AL_DSL,SMARTCOM,Table,15,NUPI: MSISDN,,false,"",harow001
prod,PRD_EDW_AL_DSL,VODACOM_LOCATION,Table,39,NUPI: MSISDN,,false,"",ODENDALR
prod,PRD_EDW_AL_DSL,VODACOM_LOCATION_WEEKLY,Table,40,NUPI: MSISDN,,false,"",DBC
prod,PRD_EDW_AL_DSL_TMP,TEMP_AFRIGIS_DISTINCT_SUBSID,Table,1,NUPI: Served_Subs_Id,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_AFRIGIS_DISTINCT_SUBSID_WEEKLY,Table,1,NUPI: Served_Subs_Id,,false,"",DBC
prod,PRD_EDW_AL_DSL_TMP,TEMP_AFRIGIS_MMS_FLAG,Table,2,NUPI: Subs_Id,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_AFRIGIS_MMS_FLAG1,Table,2,NUPI: Subs_Id,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_AFRIGIS_MMS_FLAG1_WEEKLY,Table,2,NUPI: Subs_Id,,false,"",DBC
prod,PRD_EDW_AL_DSL_TMP,TEMP_AFRIGIS_MMS_FLAG_WEEKLY,Table,2,NUPI: Subs_Id,,false,"",DBC
prod,PRD_EDW_AL_DSL_TMP,TEMP_AFRIGIS_OFFPEAK_PROFILE,Table,2,NUPI: Subs_Id,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_AFRIGIS_OFFPEAK_PROFILE_WEEKLY,Table,2,NUPI: Subs_Id,,false,"",DBC
prod,PRD_EDW_AL_DSL_TMP,TEMP_AFRIGIS_OFFPEAK_PROV,Table,2,NUPI: Subs_Id,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_AFRIGIS_OFFPEAK_PROV_WEEKLY,Table,2,NUPI: Subs_Id,,false,"",DBC
prod,PRD_EDW_AL_DSL_TMP,TEMP_AFRIGIS_OFFPEAK_SUBURB,Table,2,NUPI: Subs_Id,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_AFRIGIS_OFFPEAK_SUBURB_WEEKLY,Table,2,NUPI: Subs_Id,,false,"",DBC
prod,PRD_EDW_AL_DSL_TMP,TEMP_AFRIGIS_OFFPEAK_TOWN,Table,2,NUPI: Subs_Id,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_AFRIGIS_OFFPEAK_TOWN_WEEKLY,Table,2,NUPI: Subs_Id,,false,"",DBC
prod,PRD_EDW_AL_DSL_TMP,TEMP_AFRIGIS_PEAK_PROFILE,Table,2,NUPI: Subs_Id,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_AFRIGIS_PEAK_PROFILE_WEEKLY,Table,2,NUPI: Subs_Id,,false,"",DBC
prod,PRD_EDW_AL_DSL_TMP,TEMP_AFRIGIS_PEAK_PROV,Table,2,NUPI: Subs_Id,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_AFRIGIS_PEAK_PROV_WEEKLY,Table,2,NUPI: Subs_Id,,false,"",DBC
prod,PRD_EDW_AL_DSL_TMP,TEMP_AFRIGIS_PEAK_SUBURB,Table,2,NUPI: Subs_Id,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_AFRIGIS_PEAK_SUBURB_WEEKLY,Table,2,NUPI: Subs_Id,,false,"",DBC
prod,PRD_EDW_AL_DSL_TMP,TEMP_AFRIGIS_PEAK_TOWN,Table,2,NUPI: Subs_Id,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_AFRIGIS_PEAK_TOWN_WEEKLY,Table,2,NUPI: Subs_Id,,false,"",DBC
prod,PRD_EDW_AL_DSL_TMP,TEMP_ASM_REVENUE_EXTRACT_BAND,Table,10,NUPI: SERVED_SUBS_ID,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_ATL_AFRIGIS,Table,2,NUPI: SUBSCRIBER_ID,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_ATL_AFRIGIS_DOLA,Table,2,NUPI: Subs_Id,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_ATL_AFRIGIS_DOLA_WEEKLY,Table,2,NUPI: Subs_Id,,false,"",DBC
prod,PRD_EDW_AL_DSL_TMP,TEMP_ATL_AFRIGIS_LTST_SUBSID,Table,1,NUPI: SUBSCRIBER_ID,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_ATL_AFRIGIS_LTST_SUBSID_WEEKLY,Table,1,NUPI: SUBSCRIBER_ID,,false,"",DBC
prod,PRD_EDW_AL_DSL_TMP,TEMP_ATL_AFRIGIS_WEEKLY,Table,2,NUPI: SUBSCRIBER_ID,,false,"",DBC
prod,PRD_EDW_AL_DSL_TMP,TEMP_ATL_CLV_GLOBAL_FILTER,Table,1,NUPI: SUBSCRIBER_ID,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_ATL_CLV_REVENUE,Table,6,NUPI: SUBSCRIBER_ID,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_AVG_PREPAID_SPEND,Table,3,NUPI: Served_Subs_Id,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_AVG_SPEND,Table,3,NUPI: MSISDN_E164,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_CARBONV_GLOBAL_SUBS,Table,1,NUPI: SUBS_ID,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_CHARGES_GLOBAL_SUBS,Table,1,NUPI: SUBS_ID,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_COMM_SERV_ACTVY_DATE,Table,1,NUPI: Actvy_Start_Dt,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_COMM_SERV_GLOBAL_SUBS,Table,1,NUPI: Subs_Id,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_COMM_UOM_CONV,Table,6,NUPI: Converts_From_Uom_Cd,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_CS_MONTHLY_USAGE2,Table,2,NUPI: Subs_Id,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_CURR_CONV,Table,3,NUPI: Uom_Conv_Frml,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_DVC_TAC,Table,2,NUPI: Dvc_Prod_Id,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_EVNT_DSL_AGG_RCD,Table,36,"NUPI: Actvy_Start_Dt, Served_Subs_Id",,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_GLOBAL_FILTER_AVG_PREPAID,Table,1,NUPI: Served_Subs_Id,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_REVENUE_EXTRACT_AMT,Table,2,NUPI: Subs_Id,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_REVENUE_EXTRACT_IE,Table,2,NUPI: SERVED_SUBS_ID,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_REVENUE_EXTRACT_IR,Table,2,NUPI: Served_Subs_Id,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_REVENUE_EXTRACT_MOR,Table,2,NUPI: SERVED_SUBS_ID,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_SMARTCOM_BILLG_INVC,Table,3,NUPI: Subs_Id,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_SMARTCOM_BIS_STATUS,Table,2,NUPI: Subs_Id,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_SMARTCOM_DOLA,Table,2,NUPI: Subs_Id,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_SMARTCOM_GLOBAL_SUBS,Table,1,NUPI: Subs_Id,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_SUBS_DATA_SET1,Table,5,"NUPI: OFFER, PAYMENT_TYPE",,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_SUBS_DATA_SET2,Table,6,"NUPI: OFFER, PAYMENT_TYPE",,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_SUBS_DATA_SET3,Table,6,"NUPI: OFFER, PAYMENT_TYPE",,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_SUBS_DATA_SET4,Table,7,"NUPI: OFFER, PAYMENT_METHOD",,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_SUBS_DATA_SET5,Table,7,"NUPI: OFFER, PAYMENT_METHOD",,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_SUBS_DATA_SET_GLOBAL,View,1,"",,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_SUBS_DATA_SET_TENURE_BAND,View,2,"",,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_SUBS_LATEST_ACTVY,View,3,"",,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_SUBS_SUBSCRPTN_CONTROL,Table,2,NUPI: MONTH_ID,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_UOM_CONV_V,Table,3,NUPI: Converts_From_Uom_Cd,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_TMP,TEMP_WEEKLY_AVG_PREPAID_SPEND,Table,1,NUPI: MSISDN_E164,,false,"",DSL_ODI_PRD
prod,PRD_EDW_AL_DSL_VIEWS,ICAP_PREFRD_ROUTING,View,12,"",,false,"",ODENDALR
prod,PRD_EDW_AL_DSL_VIEWS,VIEW_AVG_PREPAID_SPEND,View,3,"",,false,"",ODENDALR
prod,PRD_EDW_AL_DSL_VIEWS,VIEW_CS_DAILY_TAC_USAGE,View,5,"",,false,"",ODENDALR
prod,PRD_EDW_AL_DSL_VIEWS,VIEW_CS_DAILY_USAGE,View,14,"",,false,"",ODENDALR
prod,PRD_EDW_AL_DSL_VIEWS,VIEW_CS_MONTHLY_USAGE,View,4,"",,false,"",ODENDALR
prod,PRD_EDW_AL_DSL_VIEWS,VIEW_CV_CHARGES,View,12,"",,false,"",ODENDALR
prod,PRD_EDW_AL_DSL_VIEWS,VIEW_CV_OFFER,View,3,"",,false,"",ODENDALR
prod,PRD_EDW_AL_DSL_VIEWS,VIEW_CV_OPERATOR,View,2,"",,false,"",ODENDALR
prod,PRD_EDW_AL_DSL_VIEWS,VIEW_CV_REVENUE_EXTRACT,View,28,"",,false,"",ODENDALR
prod,PRD_EDW_AL_DSL_VIEWS,VIEW_CV_SRVC_TYPE,View,3,"",,false,"",ODENDALR
prod,PRD_EDW_AL_DSL_VIEWS,VIEW_CV_SUBSCRIBER_DATA_SET,View,19,"",,false,"",ODENDALR
prod,PRD_EDW_AL_DSL_VIEWS,VIEW_CV_SUBS_ACTVY,View,5,"",,false,"",ODENDALR
prod,PRD_EDW_AL_DSL_VIEWS,VIEW_CV_TIMEDAY,View,6,"",,false,"",ODENDALR
prod,PRD_EDW_AL_DSL_VIEWS,VIEW_SMARTCOM,View,15,"",,false,"",ODENDALR
prod,PRD_EDW_AL_DSL_VIEWS,VIEW_VODACOM_LOCATION,View,38,"",,false,"",DBC
prod,PRD_EDW_AL_DSL_VIEWS,VIEW_VODACOM_LOCATION_WEEKLY,View,39,"",,false,"",DBC
prod,PRD_EDW_AL_DSL_VIEWS,VL_ALERT,View,13,"",,false,"",ODENDALR
prod,PRD_EDW_AL_DSL_VIEWS,VL_ERROR,View,10,"",,false,"",ODENDALR
prod,PRD_EDW_AL_DSL_VIEWS,VL_HP_ALERT,View,2,"",,false,"",ODENDALR
prod,PRD_EDW_AL_DSL_VIEWS,VL_JOB_PARAMETER,View,8,"",,false,"",ODENDALR
prod,PRD_EDW_AL_DSL_VIEWS,VL_JOB_PARAMETER_HIST,View,8,"",,false,"",ODENDALR
prod,PRD_EDW_AL_DSL_VIEWS,VL_JOB_RUN,View,15,"",,false,"",ODENDALR
prod,PRD_EDW_AL_DSL_VIEWS,VL_JOB_RUN_HIST,View,15,"",,false,"",ODENDALR
prod,PRD_EDW_AL_DSL_WRK,ACCT_HLDR,Table,3,NUPI: subscriber_id,,false,"",DBC
prod,PRD_EDW_AL_DSL_WRK,ACCT_HLDR_WEEKLY,Table,3,NUPI: subscriber_id,,false,"",DBC
prod,PRD_EDW_AL_DSL_WRK,AGGR_AFRIGIS_LST_PAYMENT,Table,5,NUPI: SERVED_SUBS_ID,,false,"",ABADERM
prod,PRD_EDW_AL_DSL_WRK,AGGR_AFRIGIS_LST_PAYMENT_WEEKLY,Table,5,NUPI: SERVED_SUBS_ID,,false,"",DBC
prod,PRD_EDW_AL_DSL_WRK,BKEY_PARTY_DAILY_TAC_TMP,Table,1,NUPI: EDW_KEY,,false,"",DAVIDSR
prod,PRD_EDW_AL_DSL_WRK,CS_DAILY_TAC_USAGE_TMP1,Table,6,NUPI: SUBS_ID,,false,"",harow001
prod,PRD_EDW_AL_DSL_WRK,DRA_EVNT_DSL_AGG_RCD,Table,27,"","ACTVY_START_DT, SERVED_SUBS_ID",false,"",ABADERM
prod,PRD_EDW_AL_DSL_WRK,DRA_EVNT_DSL_AGG_RCD_HIST,Table,8,"","ACTVY_START_DT, SERVED_SUBS_ID",false,"",ABADERM
